pathway	U01_6_2020	U01_1_2020	L08_1_2020	C07_4_2020	C05_3_2020	U02_5_2021	U01_3_2020	L09_3_2020	C04_6_2021	U02_3_2019	C07_5_2021	L09_5_2021	U02_6_2021	U02_2_2020	L08_5_2021	U01_6_2021	L12_2_2019	C04_3_2021	L10_2_2021	U02_5_2019	L08_5_2020	L08_3_2020	U02_5_2020	U01_3_2021	U02_3_2021	U02_4_2021	C04_2_2021	L08_2_2020	C07_6_2020	L12_2_2021	L12_1_2021	C07_5_2020	U03_4_2020	L11_3_2020	U03_2_2020	L11_5_2020	L10_5_2020	L10_4_2019	C04_2_2020	L08_4_2021	C05_3_2019	C07_1_2020	C05_1_2019	L08_6_2021	U03_3_2019	C05_1_2020	L09_4_2019	L11_1_2019	U01_3_2019	L10_3_2019	L12_1_2019	L12_4_2019	U03_5_2021	L08_5_2019	L08_6_2019	L08_1_2021	L09_1_2019	L09_2_2020	U03_5_2019	L10_5_2019	L12_5_2019	C04_6_2019	L10_1_2019	U01_1_2019	C05_4_2019	L08_2_2021	C05_4_2020	L12_5_2020	L08_4_2020	U03_2_2021	L08_4_2019	L11_2_2019	U02_3_2020	C06_5_2019	U03_2_2019	L12_6_2019	U02_4_2019	L08_6_2020	C04_3_2019	L10_6_2019	C07_2_2019	C05_5_2020	L10_3_2020	U01_2_2019	C05_6_2020	C05_6_2019	L08_3_2019	L09_2_2019	C04_5_2019	L10_2_2019	C07_3_2019	U03_4_2019	C06_3_2019	L12_6_2020	L11_5_2019	C05_5_2019	L11_4_2019	C04_1_2019	U03_3_2020	C07_5_2019	C05_2_2020	L11_6_2020	L09_3_2019	C07_2_2020	C07_1_2019	L12_3_2019	L08_1_2019	L08_3_2021	C04_4_2019	C04_2_2019	C06_1_2019	U03_5_2020	U03_6_2021	U03_1_2019	C04_5_2021	C04_6_2020	U03_1_2021	U01_5_2020	U02_2_2021	U01_1_2021	U03_4_2021	C04_1_2020	U01_4_2020	U02_6_2019	U02_1_2021	C04_3_2020	U03_3_2021	L11_3_2021	L11_2_2021	C04_1_2021	C04_4_2020	U02_4_2020	C07_4_2021	L09_5_2020	L09_6_2019	C06_6_2021	C07_2_2021	U03_6_2019	U01_6_2019	C06_6_2019	L11_2_2020	U03_6_2020	L10_6_2021	L10_4_2021	L09_1_2020	U01_4_2019	L09_6_2020	U03_1_2020	L11_4_2020	C06_2_2020	C06_1_2020	C06_2_2019	C07_4_2019	L10_1_2020	U02_1_2019	C06_6_2020	C05_2_2019	C06_3_2020	C06_5_2020	U01_5_2019	U02_2_2019	C06_4_2020	U01_4_2021	L12_4_2020	L12_3_2021	L11_6_2021	L10_5_2021	L11_5_2021	L11_4_2021	L10_1_2021	C05_4_2021	L12_5_2021	L12_4_2021	L11_6_2019	L12_1_2020	U02_6_2020	L10_6_2020	C04_4_2021	L10_2_2020	L10_4_2020	C07_3_2020	L12_3_2020	U01_2_2021	L11_1_2020	L09_5_2019	C07_1_2021	U01_5_2021	C05_3_2021	C06_3_2021	L09_4_2020	L09_4_2021	C06_4_2019	C07_6_2019	L09_6_2021	U01_2_2020	C07_6_2021	L08_2_2019	C05_1_2021	L09_2_2021	L10_3_2021	L09_1_2021	C07_3_2021	L12_2_2020	C05_2_2021	L11_3_2019	C05_6_2021	L09_3_2021	L11_1_2021	C06_5_2021	C06_2_2021	U02_1_2020	C06_4_2021	C06_1_2021	C04_5_2020	C05_5_2021
1CMET2-PWY	32229.35663719823	32654.348092905995	33430.13239291328	40119.02356186046	47254.6629897019	18940.454312852075	36385.07092162896	32478.611807917117	20377.01602998583	34745.23021672564	23557.937191490033	14087.702782542628	17345.09470048041	29156.814378028597	16836.900218518458	16715.092585344384	38585.16664712528	16298.306780370784	22021.404831490006	29158.128812991734	52675.53804823989	34097.86367658838	35739.52408103589	22171.656844754307	16639.568018197057	16824.11979952506	18060.823702717895	32092.06711816942	28098.026975087727	17593.085314049775	18511.890657203192	36129.8746578593	23254.602371373276	47701.946341030845	33265.37051233237	44955.29413524271	32425.91412382008	45948.58216257094	37992.419757756696	15599.857330219775	26006.80830029403	45817.594360929834	22975.082488202268	19932.3602979373	40440.705089199226	47314.33627147524	22768.271551509508	32261.571755176283	30513.35782802243	38677.8304606146	37208.84349845343	35282.96829045737	21306.535312338718	31611.28169708585	30984.800464823627	17469.011366665407	28124.540517823898	38459.79832728781	43377.29391428047	34347.84002433952	36116.20503092578	31027.615439144425	26730.148836548327	35710.77259574136	24298.411816884127	15385.706407379057	37899.1469839624	41079.8199826816	40013.87631984095	18088.222554816522	31734.124001578562	39091.85691370589	33202.09481598016	42572.54139809903	35576.16774241463	33806.354265341186	35072.85219481352	39443.41780083697	31642.456924650312	21418.195156790523	30655.495129752693	37058.9737210591	47307.465063979624	43699.757559923586	34763.41703192199	23726.31677829078	35376.72553820468	43278.98026775813	30014.028492172947	28886.891316751186	19430.867565746466	34677.93430654238	47416.31002657444	41677.696083451854	28787.569460414154	25106.706131591043	38252.330228089966	32095.988082817137	28732.02073047832	27044.51307580921	37889.702174185244	37413.36962639982	31159.431977872624	42513.67716960337	24171.560069216463	36279.34342023682	29293.355676237345	11954.66731389091	34747.13002495635	27883.624098723973	41255.904747583634	61356.25377053381	20783.58980535147	34313.86698291043	16961.975647289913	34885.57266987949	15409.12631121649	27429.235890123346	21775.303135926097	19538.466268315507	22650.687052273493	57579.23058852915	30072.297386021623	20347.550875132427	18138.356916930337	39752.352522139496	19880.842516285804	16847.16187355687	15078.544398969985	19047.448253324088	39333.83078036677	32008.10795945212	24881.380095099776	29887.18206335049	35044.65529941295	21072.42216518739	16639.974184327533	48915.61783483262	34992.86069365055	38251.56163042557	26264.05016136936	49700.59136595742	17888.506799131166	18774.937179405224	40587.08296748982	22483.14665757615	36352.8656504839	32760.590456175563	43051.54213789635	37710.163725253646	32397.393643338215	26929.615595158484	12710.207570674445	54278.363105198296	34639.02529177567	34529.66472863103	13351.655850214041	42345.9072821667	44253.177463440334	39945.75351507635	32352.64754057175	42656.35559985667	20158.977692243905	42045.1777221331	15930.216646999168	20399.06932441855	19932.018561547055	21859.891405392762	20631.63330311236	18328.576967336467	15926.430656051456	18452.24583208533	16430.76325533507	18740.66261079179	33750.21384389002	28525.254062342774	34357.91515515561	15952.795895355132	38917.57768120231	38228.89219124118	35302.50427105405	30970.156148256403	21819.590938681078	30440.256642688564	36448.39102756495	17031.854217300293	16915.23503501472	12251.954833117128	22221.19308838319	33604.66200737612	18109.829737578326	52300.748801118156	29472.78783223563	17813.70789144791	32526.592882361772	22879.207622225276	20974.114895530176	17822.083126846977	20206.481127176143	20342.908923585514	22428.471063296056	19426.932612068365	35611.65349483666	18396.074917495425	36764.09886095494	17341.114081952357	20526.44379134884	13677.18230607855	23133.122870560284	20945.465555132145	24440.37801655809	22757.582597212757	17680.438506445036	32526.009645039318	1629.4297132293166
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	1656.5206139628508	1389.6464651943984	1600.1026916273531	2684.1664724197058	2627.018770264298	753.2879881798353	2319.0114903951608	1364.5894546111008	1008.4349113518856	1965.4856042963625	849.0632734447445	554.484854842618	762.7474499081264	1438.5455457250928	474.21903828243796	766.3264325795237	4306.350057739283	675.564607498934	926.3474604371687	1608.132228845221	2643.7156994087027	1323.8285060805063	2222.667315376209	1093.20923771678	877.1305758642015	781.5125806077236	782.6409531870307	1548.2271786292367	1991.8650007030408	696.1515886192991	723.2167211585903	2668.0132860557565	996.643313264826	2695.171409201381	2682.9628899156564	2256.6132916820957	1273.2640477367515	3137.7670225900947	1817.846946619891	562.9666795313796	2389.6669306607787	1949.5885171374237	1917.246749644136	826.7367986096069	2757.656582142322	2248.300442671643	1845.7019775034535	2461.40878784234	1875.912377355629	3183.9877757133418	3415.6203381117284	3329.0460167483034	575.8294640196037	2649.74571480599	2394.6172129283896	570.6366761004225	2262.630584032275	1537.10596044189	2635.380891257487	2850.3290963175873	3521.9485797886737	2528.081406530944	2052.8532279377678	3300.130084502856	1953.4965503623587	515.48052813079	2329.6986152145446	2520.0686786398724	1993.5325087964138	586.9413243952911	2014.0247722737458	2421.0678544753337	2478.822953116121	4311.7145115988305	2309.7855651042964	3498.0952335040674	2777.296933413871	1878.0716228456022	1943.0395218909148	2074.5709845622	2232.6932243828287	2072.908865808829	2479.552010847135	3658.3644333267775	1944.1619812381061	2169.049211616675	2615.4998129270825	4294.698991203876	1965.2922887554616	2372.2570591191447	1582.227438420695	1985.349757888258	2221.4912237907997	2506.4600127806348	2061.887748991657	2162.9259150723988	2961.338846139629	2056.645073325777	1495.661095273838	1866.1578597298978	2116.267536909984	1815.4903747278813	3253.5298498554175	1946.2225910011139	2072.813950694648	3250.634042644206	2277.5880431651804	376.5151503659594	1743.0514822527393	1749.7588531468277	3108.7546931070956	2388.467405905376	674.6010857044706	1720.9611884133135	734.5885980641973	1560.101066932755	458.6631901377887	1438.6863641135383	1009.0532543790129	893.9812819516965	723.5127085707398	3017.878777795595	1499.7568514148693	1609.7637125130054	785.2035212270321	1978.4240343176316	584.6137589529457	653.0862731751606	640.9799290157197	798.9692099071601	2276.7159648432553	2016.598360220747	914.1071335441897	1326.3375614344773	3298.9126869261795	1177.568264288398	676.1321740296572	2291.5413951887726	2537.534844309116	2400.941849335241	1981.7107502669492	2285.1615305110686	835.0824322511771	1061.8831556037171	1937.9474615714134	1691.2685163725187	1918.213511919146	1763.3142462567002	2661.648620371168	2311.247726007102	2323.373819695366	2156.15189844541	1057.4768090245632	2390.2856583940506	2302.3807890794587	2590.167240634063	1156.9699905722011	2828.833239605325	3155.990274094128	2221.4035532982057	2132.8549437786687	2102.5168610625974	918.054962868323	1322.2103609915976	561.4872425949529	804.0918310223228	869.3781091522845	820.8956062562393	819.3731372265969	795.2601620593617	770.2240964264896	698.5022542387987	752.580887503202	1065.4662810508726	1602.5740633426888	2078.697046653161	1484.8324802283328	711.3911803674847	1457.064128672472	1582.6694900679995	1660.7582282820947	1258.9299612442026	1078.7057411982787	1807.9636131998561	3442.814545949619	644.8784869699396	1061.5587069063622	542.4013487349221	884.4464802514873	1478.2552562253204	746.1116643738319	3672.882544468369	1216.1658912564294	680.3303867466972	1567.159135037546	886.6108643579015	1651.6500002182338	846.763416468971	817.1900605576781	706.2888957248666	977.7946084996333	741.0340374029065	2014.6662871099911	813.3162977320709	2171.661300398777	915.5416068791669	795.1014450355391	638.5680794439274	1109.973350672192	1069.032194207948	1287.4749507667257	798.4419066411848	992.3168616569706	1678.956074381795	57.87992831991647
AEROBACTINSYN-PWY	63.775109198344836	15.783380660915046	77.12772333488212	113.22676808199623	175.29878109569742	67.81302797071523	49.50485015043695	38.56995465750808	48.04709759566352	149.99939387000532	32.2721416619076	14.409850236145388	103.88759580412679	46.598942382830195	19.773154291227637	6.656972517085938	116.45510531859425	25.223633980969744	7.981658317379891	140.14353925021567	37.2590236186888	34.54568109356104	119.97947531060214	24.92884814158102	73.7921767831644	89.71293941162772	15.965492513492968	51.59486749157387	156.96105985051992	18.62166141701095	17.20842572062084	128.465416505047	17.567512008893925	32.788691796748594	27.48493282164392	49.19445195529743	59.84626553358671	59.57173492506452	35.8459710007131	7.9751807154158785	60.0061279989059	45.49534718436091	38.062803298380274	19.892463867859604	40.90265459425275	88.01336434692531	114.03951091595547	99.84248132714072	31.910290644295397	80.34578301433464	121.96508584371041	207.10306699781032	0.0	43.12863365363206	168.32818981335538	14.614115263468198	33.05808772392623	10.662142099681866	81.49646142356212	58.22838588292416	115.08310503107468	42.98075081473123	74.84727564916166	260.1959281599058	35.937653953369946	0.0	67.83023938173093	35.4421955914899	38.67068667797943	15.945938183691917	89.16197014480515	34.51681573456076	71.62945265282117	111.53675535698778	60.37742755517156	110.39829427814539	116.70067595904426	19.970947883408048	14.631016751777153	29.413584911395226	230.1223977048794	66.30183534568842	73.19660126912257	427.2073077564124	45.0846222525985	48.358702803203656	28.221007124548414	70.753161393454	42.89368060599772	50.72481477830201	43.04897636445046	44.751776948689496	63.28325372702272	60.29742615848424	30.361258738154124	23.792898477361188	69.14830796233346	33.250845336986565	23.0455989213353	104.84504087519507	169.90730610111476	41.406910511740286	47.142689632585736	49.2291490383194	38.55332223786967	164.48585635100517	26.806081228073204	15.697651682959215	51.73636522975355	39.082588878760255	84.4533840236948	77.93120738237882	9.294135293235339	72.00922146386608	45.88368539272204	0.0	3.9884225759768452	16.829393394724367	94.42406307107306	22.32292595896521	18.518874593524675	113.16816748396121	28.197262303638475	82.3255299072761	98.13445277114104	42.58851718654863	11.948918056048246	13.277434231212661	14.53049166490821	58.3412026366621	21.15091854279997	77.90732672271058	21.199713447980237	56.85197961883727	60.077562867387016	11.660340598202987	21.12545676004872	138.59409669822608	79.6034494249984	54.93385364941546	23.80341909963543	56.72250774063113	15.934560327198366	25.129938728079445	44.964599194738824	47.74182778287546	14.654729304276216	92.2376072691207	34.49596627702393	241.52905761523053	346.35111750965837	46.53477251928237	34.849121627301	61.28316564490978	201.11473763494854	98.62207328365447	77.7788073883007	310.7419964354735	214.5460303547626	66.59229483783189	155.50722774706975	349.89338497377963	18.31458403502863	13.327342711352513	32.7392621636072	13.283971321957152	13.043284763072183	19.865410497981163	7.966666666666667	0.0	27.398773006134967	19.838056680161944	14.538293216630194	26.505221734523985	70.58458373527164	61.630986134750856	108.52517085984638	61.63350049238862	31.786134220931437	32.049329026799526	39.387838804314505	104.7078968868915	17.17445320322085	27.415683957685708	70.6733327028712	45.40127851667828	33.04882535590838	18.439321444106135	6.625386996904025	36.761025666821766	19.558061080871504	108.76500062877831	32.793908005297276	3.998358859899973	8.994894421682952	51.85164316835246	44.75849164169282	52.333645735707584	6.661649223525586	17.249876852307953	9.590297844386521	39.59392500558363	66.92856449045736	59.13727864386256	33.26234476930704	55.803486214621245	14.70680719734467	10.605054151624548	13.200992555831265	19.82954642303169	70.32916376416598	24.74375377187689	13.227680092552237	9.326227056424202	3.75
ALL-CHORISMATE-PWY	7183.372437958529	7130.313854474787	9125.018932357776	10005.538559285438	9278.021347238411	3202.015984557137	9428.075339034918	7284.478176208766	2849.2480506227575	6939.884214575896	3842.1810041802064	1516.5576736012495	2719.5015011001096	6337.440319674116	3568.6379365530693	3377.389134529669	7384.796671391404	2035.3836024867614	2399.3661630030892	5672.760040731768	15136.821529394696	7551.196295992148	10315.191353885542	4300.4293642613575	2807.923029318194	3027.2215294280713	2702.9083056634886	7823.950201726971	5058.298390952365	1804.2038459814398	2806.33384582293	6592.248092785714	5824.34669526778	11694.073269584418	9191.441777886994	9944.436438991876	6964.203153804121	8890.178904667862	6150.053947666169	3071.7461731921267	3276.0664236499847	8744.847780007272	2729.0638045601386	4608.153434230039	6980.662602883276	9875.268780531724	4511.319088614816	3745.551222588668	5519.006649249174	6881.609657408276	6364.906289259793	6468.6590012713295	3827.597157304872	7159.800149252779	7827.912898497666	3268.492432884662	3775.8890554601912	7964.8165943471095	8930.571763772	6097.78085348889	6524.4644381155	5223.322624834498	5561.689837242658	7353.521971043043	4872.814352157531	2927.245530064285	8175.52689329554	8751.624501345004	9908.369214979344	3351.5841667136756	5305.874501858074	6581.154162076432	9533.589874787556	5863.243190809968	6482.710032596516	5884.022031418692	6939.358903598918	10157.661381848655	4060.3106763983874	4201.614691227664	7823.292701332447	8336.864982469053	10903.774941347825	10110.850679633513	6336.099518800445	5221.007988962936	7301.077964152645	5427.103174159571	3156.9839743672483	4924.083004778891	4234.4141745355755	5958.79591858013	8136.6561165825005	10407.014104158146	4716.494068243526	4968.794667078175	4556.340972592302	6873.141767063886	7676.805783683098	5218.045522414369	6882.084049157397	8604.123817075968	5676.679018572727	8654.40019107701	5473.926041684315	5679.372511975361	6141.051890505422	1875.7997642742137	5644.0807260573665	4212.336548118425	8879.76936186666	11965.799280232432	3715.6977824655514	5971.233269981628	2096.229071695206	8068.414305899346	3178.6289029162317	6683.110541362753	4216.90554993277	3096.769762946609	3972.1916431384057	9411.19461732992	7971.242942767121	3282.3566412212576	3265.006762247278	8034.431288292864	3850.5814656947605	1906.7529042094186	1549.255928579105	2271.0634108072245	10781.415919685815	8930.22664812155	4534.737924858022	6881.840908940051	3664.759960943322	3212.994448303359	3060.8497454576077	9351.532726844009	8221.964343879516	5323.1215320921765	6356.648939368932	12008.671836447418	1776.7204137445553	2417.1976673013532	8812.692770892549	2766.0356423277904	10359.305069971417	8062.105491236644	9845.585673669882	7734.333708775723	5265.276055598595	4135.217499712886	2259.916543310464	13006.17372744514	5215.502055369367	6056.595660916436	1197.3495985718228	7673.10311729273	8609.161533113955	7458.827904508473	5960.043552798565	7404.664282518185	4070.1449950304445	7270.498260699509	1644.7440321866227	1589.9115753031208	2380.495379827076	2775.9761732706415	2166.600132277484	1517.7204699126924	810.7898524682311	1692.2837101667965	1246.7426361989333	2860.073740955212	7143.372385216328	7870.8769923232585	6471.399280950537	2348.150274785018	8387.69135345897	6614.686139542291	8120.5111369589895	5997.37350898651	4309.284403148628	8047.384063226863	7387.038813851188	3085.365268086451	2586.830726281601	1223.7161366973721	2647.724909414292	7153.981408617777	2711.0211685563313	10837.250526791324	4579.202001403827	2524.975831702317	8824.679325815767	4265.095501426999	5056.336196878742	1592.3293750850266	2215.7677912333293	1631.9063540696286	2205.352897029856	3390.7705754582885	8863.13942942279	2183.436635196687	5977.289159004079	1664.7780235364005	1976.396621112377	1667.6545775738343	3061.875455009113	2750.9615810717687	5529.965204259239	3143.669146155863	2481.7415902393864	7551.809703707308	47.64179650877132
ANAEROFRUCAT-PWY	30180.6294492445	28650.78191876739	29159.723311474012	34913.62349051644	41289.161227783545	16195.548344755574	30784.2991052489	29256.734245436914	17761.9869011712	30815.820744194236	18087.26535439587	11985.361897941568	14723.241728562098	27458.663264269482	13688.100681557326	12944.742933124851	32840.16177880242	13719.419324912848	17502.460702894834	25009.794794059173	43932.95946792754	31837.235887851304	32165.127022926074	17960.447812098948	14161.811888518925	14264.926312597003	15353.075492685766	26841.463690859913	24258.333961095817	14546.160299710082	14214.123992610685	31601.01418528448	19297.779039738944	44530.53904363269	30039.39972010676	39284.35448720658	29868.383408825874	36503.91508973804	32984.710938895514	12478.430246810807	21925.6639614026	39139.68241744012	17984.773844168278	16800.519441599048	32117.745092003828	41327.55831255496	19099.155634580744	27530.32086698647	24596.201489698014	31564.52978944035	32846.86452183258	30167.375405757117	17220.861268438468	27235.882572400085	27188.35365733609	14841.754805299297	23693.984041306067	32749.99375936757	38163.68383675228	27390.0128926202	30861.393078503177	26285.967193476485	22375.39541584619	31107.941317152694	19964.136948976375	12398.410456521264	33234.848145073825	39261.06491367784	34075.401513507284	14902.852123416615	27525.536083492072	32703.25651003409	31027.372693833568	36949.89627094745	28331.802291936154	28652.52850329563	30756.46215734639	32705.730409473286	27127.72325869628	18831.252217543315	26625.035611141822	32198.197046805246	42962.82768051453	38802.904787352374	29774.744059598164	19799.363453709102	30012.143002787427	36087.46429750769	25362.785884073073	25217.241537368594	16684.12229339086	28075.687161226702	34381.61629393652	38951.557588736665	22950.083472110422	20018.350108992166	32533.8859773831	27749.030725640925	25171.27376766545	23551.623782611612	32874.862295964005	32309.667098253372	25896.937373393303	35953.65748884919	21065.820522973198	31650.063850562743	23516.76154228796	9981.197213844136	29579.30946740572	24047.255495914513	32744.990095253703	57950.926377634976	17046.308137761047	27826.432522145704	14091.818815264944	33131.9217704551	12410.107151825116	23909.119795913357	18785.761574889537	16004.978224402026	18303.846550956136	48822.795563897555	26292.83084053643	17612.59291835547	16312.517115531838	34782.96215822607	15960.491420053242	13457.960961138378	11442.199191406688	16758.478761120277	34042.30708779559	28293.813586571177	19196.44023533846	26706.870037173907	28182.762977909402	16227.008106239562	13470.894848900427	47749.47406912697	30037.018834096027	29685.157298515864	23615.14866718744	42813.362805997385	14107.709576235307	14613.646643957565	36383.220589132725	19337.531133367836	32363.321844690436	28084.938211270503	35877.48170590586	32733.377012101624	28408.22096026306	24073.535315714893	10887.491957785793	49499.67857713488	30471.43542663023	29967.369078241012	11689.213688190866	37495.02438204996	39170.35656447666	33748.18946445538	28824.850359260476	36305.32789319128	15861.965462935623	39289.52321592224	11497.100148865999	15703.704723498124	15640.495337825116	16294.480900716555	15988.569702829258	14552.371693298446	12069.758683601016	13511.863172216052	12492.28225754073	14866.707351888801	29666.253275418552	26487.81298682431	33212.34923286656	13193.269777307598	36146.39722500964	35335.40573905527	30580.835619151654	28638.01992471235	16883.096793539622	26814.080457931825	29761.35730355684	13115.478274318515	13356.463060101243	9062.857602261069	15920.588841046165	30529.5352016561	15161.768380326155	40352.99742305632	22821.252989092638	15526.395517483568	28688.525024637856	17439.45261592947	16870.53074040923	13855.981099490173	16772.546801860593	15583.901888392018	18618.638923577	14876.490252620537	31088.000200327428	13829.42388889815	30398.23636363366	13335.131545356026	17003.84506091392	10287.542535937713	16807.877704260278	15586.079979059772	23785.1006482647	16937.003123450355	13282.70019231132	28128.40852875678	1105.1537416441538
ANAGLYCOLYSIS-PWY	35464.42517590213	35963.28560212252	36937.52103494578	42886.65739245607	51458.37854369349	20739.635494226255	39554.28179146126	35081.21171390946	22494.193644715528	37856.42091028877	24772.737926364094	15180.873766607889	19257.827286543736	32328.0858932917	18461.072024368048	18252.10812152049	39875.57031852048	18015.82894771905	23050.959382811972	33349.024182154535	57965.296631951234	37800.31144100662	40447.040429660316	23790.481898524584	18369.839306704875	17847.410068532543	19969.11395222608	34606.27938368073	29434.385608368	19168.751786044948	20466.768082742943	38313.7722138116	25910.530416787708	51842.17810948122	35817.42367264825	47947.24145614	34929.7797220934	46231.589055627366	41142.98630754392	17062.783799295732	26572.56805709149	49977.491415346805	23307.64935055392	21452.54014906175	44250.952448629345	51250.86219391495	23737.867912634134	33347.6633616648	32444.781227688432	39727.57703536376	38604.973359096475	36374.396267142525	23823.998261027296	33692.74088088751	32796.772788385315	19821.772275530675	29474.01166587484	39877.21307808347	46750.59828905923	35009.79392668957	37302.356435329515	31903.030138471127	27837.28464383097	37716.1960370046	25143.990006045107	17095.668482664292	40374.10066924638	44722.38626761698	43292.84549056845	20353.68960457908	33008.98789521084	41581.36255897679	37158.33863974746	45182.24694411601	38225.18346303938	34007.28406917953	37496.44067036053	43681.68636054804	33740.88161038662	22182.045653169178	32078.989195269496	39097.34173296814	50778.86390020133	46992.162757055194	36852.14550396762	24330.443541635497	36664.90628190402	45105.67661914136	31502.233708830518	30246.559407058052	20431.97764235407	38123.81122070413	49071.07688014294	45052.302984997135	29958.376196393863	25780.584301459785	39462.04993297128	34176.372092170175	31264.195001090593	28334.674746999717	40539.61441810011	39099.61223594468	31858.739031373083	46244.97556737353	25600.55983593771	37465.81735198993	30752.17061434544	13253.668825169083	37940.9054080572	29632.171030943307	41477.97680603209	68640.71483958799	23098.050719814197	35980.120061466856	18898.503454146794	39156.85305711659	17188.39172207648	30313.8577368037	23698.52790820496	21665.88128824476	25474.589826768522	63697.05312034678	33149.91206539186	21546.257596015166	20054.40855967898	43685.56078498011	22377.979567030998	17808.186043081216	15843.282090681785	21236.706651101696	43245.33019382354	34957.09624468273	26260.60094006843	31778.275191758377	35479.408002032906	21295.800470006667	17592.95243120047	55821.96909192454	37747.25425557416	39780.84958706573	28515.765545577135	52984.280374968184	18125.38561417689	18407.748725912646	42270.304694291015	23351.774946517202	38244.41646637769	35281.217881503566	44564.75872694868	39791.25744886628	34825.568683054036	27235.622065199503	12927.759549815995	59742.62160973272	36956.63065212071	37046.37469457726	13543.662544106144	46078.857971670506	47788.41092067558	42423.76860537917	35891.72287430326	46175.96373125457	21205.744255221387	44817.39294837556	17229.2391709818	21420.48916730535	20131.318791962603	22458.585289040664	22367.882537851066	19214.661984735227	16389.149635636033	19726.64292662045	17564.767505199336	19514.59508316121	35214.43024686554	31871.222041012523	37575.19669289232	17686.025954682522	42233.63296905138	40660.682609645846	38691.79921951914	34029.20013455351	23086.46991702673	32407.445670693087	37736.60644620006	17488.14497154934	17401.069016665508	12665.113572724053	22152.313456275173	36109.814928771746	19332.40181186945	55781.33681916844	30091.04165532637	19219.978715462126	35968.336977091036	23879.37580512204	21037.066596368415	18791.890727394715	21483.67800451947	20415.705070394863	24067.85574265315	20297.4446459622	37122.58603849742	18531.940490465993	39531.98913626834	18239.35249256579	21391.83312372438	14095.788496549994	23774.867965158322	21636.936392932457	27569.754343729266	23211.198698388227	18050.117426675486	35278.66690567477	1654.348361368312
